"title","author","author_company","repo","number","closed","created_at","closed_at","updated_at","labels","assignees"
"Customer requests payment method update but page errors out","dubois_julie","grot_plushies","grot-plushies/payment-service","1768","false","1772865262509","","1773659560676","[""customer-support"",""area/pci-compliance"",""area/retry-logic"",""effort/small"",""priority/high""]","[]"
"Bulk add-to-cart endpoint times out for orders with 50+ items intermittently","blake_chris","grot_plushies","grot-plushies/cart-service","1080","true","1772849510314","1773490199273","1773490199273","[""bug"",""area/webhooks"",""effort/medium"",""priority/medium""]","[""infra_lead""]"
"Add real-time payment status webhooks for third-party integrations","clark_mia","grot_plushies","grot-plushies/payment-service","1806","true","1772769004050","1773143765043","1773143765043","[""feature-request"",""area/stripe"",""effort/medium"",""priority/low""]","[""sec_reviewer""]"
"Customer sees duplicate charge on credit card statement for new accounts","hansen_ida","grot_plushies","grot-plushies/payment-service","1412","true","1772739777997","1773351504459","1773351504459","[""customer-support"",""area/pci-compliance"",""area/stripe"",""effort/small"",""priority/medium""]","[""ops_admin""]"
"Implement product versioning for audit trail compliance since v2.4 upgrade","davis_riley","grot_plushies","grot-plushies/product-catalog-service","1672","false","1772675294804","","1773723823020","[""feature-request"",""area/categories"",""effort/small"",""priority/low""]","[]"
"Cart item count endpoint returns stale cached value for new accounts","petrov_ivan","grot_plushies","grot-plushies/cart-service","1439","false","1772659950204","","1773435331113","[""bug"",""area/ttl"",""effort/small"",""priority/medium""]","[""ux_designer""]"
"Implement automated chargeback response with evidence collection","foster_lee","grot_plushies","grot-plushies/payment-service","1912","true","1772645443149","1775172206962","1775172206962","[""feature-request"",""area/currency"",""effort/medium"",""priority/medium""]","[""platform_eng""]"
"Category filter shows empty results despite products being visible in search","nelson_skylar","grot_plushies","grot-plushies/product-catalog-service","1601","false","1772609917907","","1773770993403","[""customer-support"",""area/pricing"",""effort/small"",""priority/low""]","[]"
"Add product quick-view modal from search results (regression)","moore_ash","grot_plushies","grot-plushies/frontend","1542","false","1772598216422","","1773021006181","[""feature-request"",""area/checkout-flow"",""effort/small"",""priority/medium""]","[""ops_admin""]"
"International customer charged domestic tax rate incorrectly","honda_yuki","grot_plushies","grot-plushies/payment-service","1580","false","1772592808970","","1773427246897","[""customer-support"",""area/invoicing"",""area/currency"",""effort/small"",""priority/low""]","[]"
"Implement product bundling with configurable discount tiers for new accounts","green_tanya","grot_plushies","grot-plushies/product-catalog-service","1491","false","1772538723943","","1772926492596","[""feature-request"",""area/search-index"",""effort/small"",""priority/medium""]","[""platform_eng""]"
"Add real-time payment status webhooks for third-party integrations (regression)","schmidt_lena","grot_plushies","grot-plushies/payment-service","1787","false","1772523419951","","1773021884298","[""feature-request"",""area/pci-compliance"",""effort/medium"",""priority/medium""]","[]"
"Tax calculation service timeout causes entire payment to fail","brown_alex","grot_plushies","grot-plushies/payment-service","1616","false","1772503071087","","1773283809468","[""bug"",""area/invoicing"",""area/retry-logic"",""area/stripe"",""effort/small"",""priority/critical""]","[]"
"Breadcrumb navigation shows wrong hierarchy for nested categories after recent deploy","edwards_pat","grot_plushies","grot-plushies/frontend","1608","false","1772455247565","","1773179830333","[""bug"",""area/auth"",""effort/large"",""priority/low""]","[]"
"Cart webhook fires before transaction is committed to database (regression)","martin_luke","grot_plushies","grot-plushies/cart-service","1103","false","1772440377808","","1772500910099","[""bug"",""area/persistence"",""effort/medium"",""priority/medium""]","[]"
"Stripe customer ID lookup fails for migrated legacy accounts for new accounts","santos_leo","grot_plushies","grot-plushies/payment-service","1019","true","1772433629990","1773352720785","1773352720785","[""bug"",""area/currency"",""effort/large"",""priority/low""]","[""sre_oncall""]"
"Implement automatic retry with exponential backoff for failed payments for new accounts","perez_gabi","grot_plushies","grot-plushies/payment-service","1834","false","1772421546367","","1773299384562","[""feature-request"",""area/currency"",""area/webhooks"",""area/invoicing"",""effort/medium"",""priority/medium""]","[""infra_lead""]"
"Refund endpoint returns success but charge is not reversed in production","quinn_rowan","grot_plushies","grot-plushies/payment-service","1567","true","1772369417461","1774137653038","1774137653038","[""bug"",""area/refunds"",""effort/small"",""priority/medium""]","[""data_eng""]"
"Product sorting by price doesn't account for active discounts since v2.4 upgrade","mueller_tim","grot_plushies","grot-plushies/product-catalog-service","1890","false","1772306738954","","1772358588700","[""bug"",""area/inventory"",""area/search-index"",""effort/small"",""priority/medium""]","[""platform_eng""]"
"Implement smart cart suggestions based on purchase history since v2.4 upgrade","obrien_finn","grot_plushies","grot-plushies/cart-service","1830","false","1772289885502","","1772647944689","[""feature-request"",""area/webhooks"",""area/ttl"",""effort/small"",""priority/low""]","[]"
"Image optimization pipeline corrupts PNG transparency on resize intermittently","lee_jin","grot_plushies","grot-plushies/product-catalog-service","1288","false","1772243262519","","1772740941660","[""bug"",""area/inventory"",""effort/small"",""priority/medium""]","[]"
"Support recurring payment schedule customization","hill_casey","grot_plushies","grot-plushies/payment-service","1292","false","1772231560853","","1772577583048","[""feature-request"",""area/tax-calc"",""effort/small"",""priority/medium""]","[""sre_oncall""]"
"Product dimension fields accept negative values without validation","martinez_sofia","grot_plushies","grot-plushies/product-catalog-service","1571","false","1772229326905","","1772568483774","[""bug"",""area/import-export"",""effort/small"",""priority/low""]","[]"
"Customer cannot change email address on account settings since v2.4 upgrade","kim_soo","grot_plushies","grot-plushies/frontend","1869","false","1772222003878","","1772602878103","[""customer-support"",""area/performance"",""area/mobile"",""effort/small"",""priority/medium""]","[]"
"3D Secure challenge window blocked by popup blocker on mobile","baker_tom","grot_plushies","grot-plushies/payment-service","1031","false","1772218377955","","1772374775387","[""bug"",""area/receipts"",""effort/small"",""priority/medium""]","[]"
"User reports items missing from saved cart after update since v2.4 upgrade","nakamura_hana","grot_plushies","grot-plushies/frontend","1489","true","1772188276790","1773179120316","1773179120316","[""customer-support"",""area/checkout-flow"",""effort/small"",""priority/medium""]","[""ux_designer""]"
"Footer overlaps content on tablets in landscape mode on staging","ivanova_olga","grot_plushies","grot-plushies/frontend","1005","false","1772132586482","","1772808352093","[""bug"",""area/auth"",""effort/small"",""priority/low""]","[]"
"Review star rating shows fractional stars as empty for new accounts","reed_jordan","grot_plushies","grot-plushies/frontend","1352","true","1772038818481","1774009454483","1774009454483","[""bug"",""area/ui"",""area/images"",""area/accessibility"",""effort/large"",""priority/medium""]","[""sre_oncall""]"
"Product comparison table misaligns columns for items with long names","hansen_ida","grot_plushies","grot-plushies/frontend","1326","true","1772029471263","1772965886997","1772965886997","[""bug"",""area/auth"",""effort/large"",""priority/medium""]","[""sec_reviewer""]"
"Stripe webhook signature validation fails intermittently under load under high load","cruz_maria","grot_plushies","grot-plushies/payment-service","1879","false","1772010631244","","1772249296063","[""bug"",""area/fraud-detection"",""effort/small"",""priority/medium""]","[]"
"Subtotal calculation ignores per-item discount caps in production","novak_petra","grot_plushies","grot-plushies/cart-service","1519","false","1771996009815","","1772880886805","[""bug"",""area/api"",""effort/small"",""priority/high""]","[""product_mgr""]"
"Stock webhook not fired when inventory adjusted via admin panel on staging","kato_ren","grot_plushies","grot-plushies/product-catalog-service","1206","false","1771970406729","","1772481867737","[""bug"",""area/postgres"",""effort/large"",""priority/high""]","[""qa_engineer""]"
"Cart merge fails silently when guest user logs in with existing cart since v2.4 upgrade","moore_ash","grot_plushies","grot-plushies/cart-service","1778","false","1771919424774","","1772604270099","[""bug"",""area/session"",""area/ttl"",""effort/medium"",""priority/low""]","[]"
"Stripe customer ID lookup fails for migrated legacy accounts since v2.4 upgrade","patel_nisha","grot_plushies","grot-plushies/payment-service","1483","false","1771907857709","","1772317048186","[""bug"",""area/fraud-detection"",""area/receipts"",""area/pci-compliance"",""effort/small"",""priority/medium""]","[""platform_eng""]"
"Account locked after failed password reset attempts (regression)","kato_ren","grot_plushies","grot-plushies/frontend","1449","true","1771878515206","1772219720948","1772219720948","[""customer-support"",""area/ux"",""area/images"",""effort/small"",""priority/medium""]","[""qa_engineer""]"
